time_tag,xrsb_flux,xrsa_flux
2026-01-18 08:00:00,1.4633E-06,4.04221E-08
2026-01-18 08:01:00,1.45558E-06,4.31131E-08
2026-01-18 08:02:00,1.44713E-06,4.0215E-08
2026-01-18 08:03:00,1.44557E-06,3.68546E-08
2026-01-18 08:04:00,1.44722E-06,3.99425E-08
2026-01-18 08:05:00,1.44093E-06,4.07028E-08
2026-01-18 08:06:00,1.4396E-06,3.79049E-08
2026-01-18 08:07:00,1.4458E-06,3.86698E-08
2026-01-18 08:08:00,1.44427E-06,3.76946E-08
2026-01-18 08:09:00,1.43444E-06,3.78288E-08
2026-01-18 08:10:00,1.43078E-06,3.63321E-08
2026-01-18 08:11:00,1.43499E-06,3.70179E-08
2026-01-18 08:12:00,1.44939E-06,3.88884E-08
2026-01-18 08:13:00,1.46631E-06,3.79977E-08
2026-01-18 08:14:00,1.45807E-06,3.73257E-08
2026-01-18 08:15:00,1.45383E-06,3.87339E-08
2026-01-18 08:16:00,1.4423E-06,3.87078E-08
2026-01-18 08:17:00,1.43907E-06,3.68694E-08
2026-01-18 08:18:00,1.45109E-06,3.8078E-08
2026-01-18 08:19:00,1.45369E-06,4.00673E-08
2026-01-18 08:20:00,1.44885E-06,3.84912E-08
2026-01-18 08:21:00,1.45321E-06,4.06405E-08
2026-01-18 08:22:00,1.45735E-06,3.92846E-08
2026-01-18 08:23:00,1.45375E-06,3.89038E-08
2026-01-18 08:24:00,1.45791E-06,3.74535E-08
2026-01-18 08:25:00,1.46406E-06,3.64848E-08
2026-01-18 08:26:00,1.4674E-06,3.92813E-08
2026-01-18 08:27:00,1.47541E-06,3.69626E-08
2026-01-18 08:28:00,1.48888E-06,3.90142E-08
2026-01-18 08:29:00,1.49768E-06,3.92206E-08
2026-01-18 08:30:00,1.49312E-06,4.01444E-08
2026-01-18 08:31:00,1.48314E-06,3.82798E-08
2026-01-18 08:32:00,1.47454E-06,3.59653E-08
2026-01-18 08:33:00,1.47177E-06,3.52204E-08
2026-01-18 08:34:00,1.46359E-06,3.48073E-08
2026-01-18 08:35:00,1.45722E-06,3.48978E-08
2026-01-18 08:36:00,1.45355E-06,3.38959E-08
2026-01-18 08:37:00,1.44872E-06,3.3566E-08
2026-01-18 08:38:00,1.44795E-06,3.25198E-08
2026-01-18 08:39:00,1.44514E-06,3.24798E-08
2026-01-18 08:40:00,1.44432E-06,3.21207E-08
2026-01-18 08:41:00,1.44254E-06,3.33503E-08
2026-01-18 08:42:00,1.44127E-06,3.3433E-08
2026-01-18 08:43:00,1.43781E-06,3.10689E-08
2026-01-18 08:44:00,1.43571E-06,3.16959E-08
2026-01-18 08:45:00,1.43125E-06,2.88401E-08
2026-01-18 08:46:00,1.42852E-06,3.09966E-08
2026-01-18 08:47:00,1.42428E-06,3.10815E-08
2026-01-18 08:48:00,1.42939E-06,3.05623E-08
2026-01-18 08:49:00,1.44567E-06,3.4416E-08
2026-01-18 08:50:00,1.44682E-06,3.24764E-08
2026-01-18 08:51:00,1.45957E-06,3.6294E-08
2026-01-18 08:52:00,1.45759E-06,3.14197E-08
2026-01-18 08:53:00,1.44968E-06,3.16132E-08
2026-01-18 08:54:00,1.43613E-06,3.18416E-08
2026-01-18 08:55:00,1.42578E-06,3.13487E-08
2026-01-18 08:56:00,1.42008E-06,3.00887E-08
2026-01-18 08:57:00,1.42522E-06,2.92295E-08
2026-01-18 08:58:00,1.42676E-06,2.92947E-08
2026-01-18 08:59:00,1.41847E-06,3.02917E-08
2026-01-18 09:00:00,1.41412E-06,2.89218E-08
2026-01-18 09:01:00,1.40997E-06,2.84161E-08
2026-01-18 09:02:00,1.40773E-06,2.83887E-08
2026-01-18 09:03:00,1.40025E-06,3.11113E-08
2026-01-18 09:04:00,1.41309E-06,3.06932E-08
2026-01-18 09:05:00,1.42764E-06,3.01713E-08
2026-01-18 09:06:00,1.43047E-06,2.92547E-08
2026-01-18 09:07:00,1.42851E-06,3.07133E-08
2026-01-18 09:08:00,1.42719E-06,3.02458E-08
2026-01-18 09:09:00,1.42396E-06,3.03194E-08
2026-01-18 09:10:00,1.42123E-06,2.79782E-08
2026-01-18 09:11:00,1.41851E-06,2.57985E-08
2026-01-18 09:12:00,1.41698E-06,2.68481E-08
2026-01-18 09:13:00,1.42278E-06,2.70358E-08
2026-01-18 09:14:00,1.42852E-06,2.8893E-08
2026-01-18 09:15:00,1.45031E-06,2.9007E-08
2026-01-18 09:16:00,1.45167E-06,3.11495E-08
2026-01-18 09:17:00,1.46989E-06,3.35102E-08
2026-01-18 09:18:00,1.46411E-06,3.3224E-08
2026-01-18 09:19:00,1.4551E-06,3.07568E-08
2026-01-18 09:20:00,1.43449E-06,3.03076E-08
2026-01-18 09:21:00,1.42786E-06,2.84747E-08
2026-01-18 09:22:00,1.42499E-06,2.82089E-08
2026-01-18 09:23:00,1.41704E-06,2.77202E-08
2026-01-18 09:24:00,1.41449E-06,2.90841E-08
2026-01-18 09:25:00,1.41412E-06,2.81898E-08
2026-01-18 09:26:00,1.40921E-06,2.974E-08
2026-01-18 09:27:00,1.40856E-06,2.82905E-08
2026-01-18 09:28:00,1.4124E-06,2.91505E-08
2026-01-18 09:29:00,1.41744E-06,2.87783E-08
2026-01-18 09:30:00,1.41968E-06,2.77375E-08
2026-01-18 09:31:00,1.41667E-06,2.88295E-08
2026-01-18 09:32:00,1.40994E-06,2.88429E-08
2026-01-18 09:33:00,1.41142E-06,2.99652E-08
2026-01-18 09:34:00,1.4285E-06,2.87389E-08
2026-01-18 09:35:00,1.43546E-06,2.79524E-08
2026-01-18 09:36:00,1.42709E-06,2.66669E-08
2026-01-18 09:37:00,1.41442E-06,2.80682E-08
2026-01-18 09:38:00,1.41321E-06,2.5565E-08
2026-01-18 09:39:00,1.40865E-06,2.57953E-08
2026-01-18 09:40:00,1.43555E-06,3.08055E-08
2026-01-18 09:41:00,1.47657E-06,3.00075E-08
2026-01-18 09:42:00,1.50371E-06,3.59266E-08
2026-01-18 09:43:00,1.51234E-06,3.43145E-08
2026-01-18 09:44:00,1.5184E-06,3.44691E-08
2026-01-18 09:45:00,1.51189E-06,3.66244E-08
2026-01-18 09:46:00,1.50334E-06,3.15946E-08
2026-01-18 09:47:00,1.51358E-06,3.46686E-08
2026-01-18 09:48:00,1.52937E-06,3.57008E-08
2026-01-18 09:49:00,1.5355E-06,3.57277E-08
2026-01-18 09:50:00,1.54531E-06,3.90342E-08
2026-01-18 09:51:00,1.5738E-06,3.98291E-08
2026-01-18 09:52:00,1.57288E-06,3.79719E-08
2026-01-18 09:53:00,1.55954E-06,3.54325E-08
2026-01-18 09:54:00,1.5494E-06,3.47898E-08
2026-01-18 09:55:00,1.54005E-06,3.19857E-08
2026-01-18 09:56:00,1.52908E-06,3.34003E-08
2026-01-18 09:57:00,1.53362E-06,3.16482E-08
2026-01-18 09:58:00,1.52658E-06,3.12451E-08
2026-01-18 09:59:00,1.52404E-06,3.13548E-08
2026-01-18 10:00:00,1.49623E-06,3.12561E-08
2026-01-18 10:01:00,1.47631E-06,2.88527E-08
2026-01-18 10:02:00,1.46565E-06,3.08272E-08
2026-01-18 10:03:00,1.46412E-06,3.12587E-08
2026-01-18 10:04:00,1.458E-06,2.96338E-08
2026-01-18 10:05:00,1.45508E-06,3.07096E-08
2026-01-18 10:06:00,1.44695E-06,2.73647E-08
2026-01-18 10:07:00,1.44264E-06,2.54397E-08
2026-01-18 10:08:00,1.43855E-06,2.57441E-08
2026-01-18 10:09:00,1.4259E-06,2.65354E-08
2026-01-18 10:10:00,1.41565E-06,2.38498E-08
2026-01-18 10:11:00,1.40656E-06,2.50103E-08
2026-01-18 10:12:00,1.40579E-06,2.48431E-08
2026-01-18 10:13:00,1.40302E-06,2.37587E-08
2026-01-18 10:14:00,1.39455E-06,2.47208E-08
2026-01-18 10:15:00,1.38689E-06,2.30233E-08
2026-01-18 10:16:00,1.37756E-06,2.44278E-08
2026-01-18 10:17:00,1.37095E-06,2.34522E-08
2026-01-18 10:18:00,1.37073E-06,2.28144E-08
2026-01-18 10:19:00,1.37359E-06,2.33546E-08
2026-01-18 10:20:00,1.38067E-06,2.56845E-08
2026-01-18 10:21:00,1.38459E-06,2.39751E-08
2026-01-18 10:22:00,1.4093E-06,2.46842E-08
2026-01-18 10:23:00,1.4424E-06,2.72175E-08
2026-01-18 10:24:00,1.49056E-06,3.11547E-08
2026-01-18 10:25:00,1.49926E-06,3.13862E-08
2026-01-18 10:26:00,1.49402E-06,2.83362E-08
2026-01-18 10:27:00,1.48026E-06,2.83904E-08
2026-01-18 10:28:00,1.46385E-06,2.74345E-08
2026-01-18 10:29:00,1.45491E-06,2.56888E-08
2026-01-18 10:30:00,1.45412E-06,2.78302E-08
2026-01-18 10:31:00,1.45391E-06,2.59662E-08
2026-01-18 10:32:00,1.44973E-06,2.65435E-08
2026-01-18 10:33:00,1.44958E-06,2.70732E-08
2026-01-18 10:34:00,1.44278E-06,2.64457E-08
2026-01-18 10:35:00,1.4425E-06,2.75221E-08
2026-01-18 10:36:00,1.44013E-06,2.4537E-08
2026-01-18 10:37:00,1.42948E-06,2.31381E-08
2026-01-18 10:38:00,1.42383E-06,2.10956E-08
2026-01-18 10:39:00,1.42274E-06,2.33487E-08
2026-01-18 10:40:00,1.43003E-06,2.40654E-08
2026-01-18 10:41:00,1.44396E-06,2.43989E-08
2026-01-18 10:42:00,1.44241E-06,2.59116E-08
2026-01-18 10:43:00,1.45168E-06,2.51303E-08
2026-01-18 10:44:00,1.44693E-06,2.44854E-08
2026-01-18 10:45:00,1.46315E-06,2.51069E-08
2026-01-18 10:46:00,1.47563E-06,2.80742E-08
2026-01-18 10:47:00,1.49328E-06,2.82671E-08
2026-01-18 10:48:00,1.4815E-06,2.7872E-08
2026-01-18 10:49:00,1.45498E-06,2.27324E-08
2026-01-18 10:50:00,1.4361E-06,2.41555E-08
2026-01-18 10:51:00,1.42605E-06,2.21623E-08
2026-01-18 10:52:00,1.41758E-06,2.37469E-08
2026-01-18 10:53:00,1.41037E-06,2.5545E-08
2026-01-18 10:54:00,1.39512E-06,2.40456E-08
2026-01-18 10:55:00,1.38487E-06,2.45206E-08
2026-01-18 10:56:00,1.3787E-06,2.57473E-08
2026-01-18 10:57:00,1.36416E-06,2.53004E-08
2026-01-18 10:58:00,1.3543E-06,2.61414E-08
2026-01-18 10:59:00,1.35007E-06,2.49604E-08
2026-01-18 11:00:00,1.34135E-06,2.30731E-08
2026-01-18 11:01:00,1.3373E-06,2.41837E-08
2026-01-18 11:02:00,1.33413E-06,2.44118E-08
2026-01-18 11:03:00,1.33142E-06,2.40169E-08
2026-01-18 11:04:00,1.32643E-06,2.56211E-08
2026-01-18 11:05:00,1.3109E-06,2.47184E-08
2026-01-18 11:06:00,1.29233E-06,2.55619E-08
2026-01-18 11:07:00,1.2914E-06,2.46129E-08
2026-01-18 11:08:00,1.301E-06,2.51986E-08
2026-01-18 11:09:00,1.38168E-06,3.82253E-08
2026-01-18 11:10:00,1.53251E-06,5.73019E-08
2026-01-18 11:11:00,1.59506E-06,6.19105E-08
2026-01-18 11:12:00,1.57921E-06,5.5998E-08
2026-01-18 11:13:00,1.53767E-06,4.72206E-08
2026-01-18 11:14:00,1.49696E-06,3.9336E-08
2026-01-18 11:15:00,1.46371E-06,3.48384E-08
2026-01-18 11:16:00,1.43764E-06,3.39048E-08
2026-01-18 11:17:00,1.42239E-06,2.947E-08
2026-01-18 11:18:00,1.4183E-06,2.94297E-08
2026-01-18 11:19:00,1.41652E-06,2.95499E-08
2026-01-18 11:20:00,1.41128E-06,2.97282E-08
2026-01-18 11:21:00,1.41499E-06,3.14374E-08
2026-01-18 11:22:00,1.41194E-06,3.16617E-08
2026-01-18 11:23:00,1.41432E-06,3.27876E-08
2026-01-18 11:24:00,1.41847E-06,3.2976E-08
2026-01-18 11:25:00,1.45813E-06,3.77805E-08
2026-01-18 11:26:00,1.55661E-06,5.00328E-08
2026-01-18 11:27:00,1.60681E-06,5.36813E-08
2026-01-18 11:28:00,1.63157E-06,5.69018E-08
2026-01-18 11:29:00,1.62095E-06,5.44878E-08
2026-01-18 11:30:00,1.60357E-06,4.78431E-08
2026-01-18 11:31:00,1.57524E-06,4.25293E-08
2026-01-18 11:32:00,1.54768E-06,4.26061E-08
2026-01-18 11:33:00,1.51911E-06,3.87747E-08
2026-01-18 11:34:00,1.49214E-06,3.63447E-08
2026-01-18 11:35:00,1.46562E-06,3.36266E-08
2026-01-18 11:36:00,1.45641E-06,3.3366E-08
2026-01-18 11:37:00,1.46419E-06,3.29043E-08
2026-01-18 11:38:00,1.46163E-06,3.18674E-08
2026-01-18 11:39:00,1.4634E-06,3.10703E-08
2026-01-18 11:40:00,1.45533E-06,3.44168E-08
2026-01-18 11:41:00,1.44295E-06,3.09944E-08
2026-01-18 11:42:00,1.42956E-06,3.15451E-08
2026-01-18 11:43:00,1.42764E-06,3.11389E-08
2026-01-18 11:44:00,1.47906E-06,3.64736E-08
2026-01-18 11:45:00,1.72895E-06,6.82767E-08
2026-01-18 11:46:00,1.94364E-06,9.12034E-08
2026-01-18 11:47:00,2.108E-06,1.07073E-07
2026-01-18 11:48:00,2.14877E-06,1.02848E-07
2026-01-18 11:49:00,2.041E-06,8.26365E-08
2026-01-18 11:50:00,1.95671E-06,7.31067E-08
2026-01-18 11:51:00,1.895E-06,6.6309E-08
2026-01-18 11:52:00,1.85303E-06,6.27261E-08
2026-01-18 11:53:00,1.81829E-06,5.88417E-08
2026-01-18 11:54:00,1.7884E-06,5.58018E-08
2026-01-18 11:55:00,1.76473E-06,4.92034E-08
2026-01-18 11:56:00,1.74312E-06,4.68425E-08
2026-01-18 11:57:00,1.72076E-06,4.59707E-08
2026-01-18 11:58:00,1.71012E-06,4.42651E-08
2026-01-18 11:59:00,1.69658E-06,4.48458E-08
2026-01-18 12:00:00,1.68297E-06,4.11093E-08
2026-01-18 12:01:00,1.66508E-06,3.79185E-08
2026-01-18 12:02:00,1.65114E-06,3.79887E-08
2026-01-18 12:03:00,1.64381E-06,3.69844E-08
2026-01-18 12:04:00,1.63323E-06,3.58839E-08
2026-01-18 12:05:00,1.62192E-06,3.6687E-08
2026-01-18 12:06:00,1.60233E-06,3.38538E-08
2026-01-18 12:07:00,1.59005E-06,3.2762E-08
2026-01-18 12:08:00,1.57559E-06,3.30545E-08
2026-01-18 12:09:00,1.55882E-06,3.15164E-08
2026-01-18 12:10:00,1.54243E-06,3.18791E-08
2026-01-18 12:11:00,1.5354E-06,2.84709E-08
2026-01-18 12:12:00,1.53296E-06,2.93308E-08
2026-01-18 12:13:00,1.53385E-06,2.77483E-08
2026-01-18 12:14:00,1.54013E-06,2.95269E-08
2026-01-18 12:15:00,1.5503E-06,3.03341E-08
2026-01-18 12:16:00,1.54844E-06,3.01684E-08
2026-01-18 12:17:00,1.54659E-06,3.21771E-08
2026-01-18 12:18:00,1.54378E-06,3.16241E-08
2026-01-18 12:19:00,1.54231E-06,2.9481E-08
2026-01-18 12:20:00,1.53401E-06,3.07064E-08
2026-01-18 12:21:00,1.53392E-06,2.82659E-08
2026-01-18 12:22:00,1.53152E-06,2.95259E-08
2026-01-18 12:23:00,1.52628E-06,2.93007E-08
2026-01-18 12:24:00,1.52535E-06,2.94485E-08
2026-01-18 12:25:00,1.52335E-06,3.00696E-08
2026-01-18 12:26:00,1.5146E-06,2.78274E-08
2026-01-18 12:27:00,1.50583E-06,2.77427E-08
2026-01-18 12:28:00,1.50533E-06,2.85391E-08
2026-01-18 12:29:00,1.49792E-06,3.10133E-08
2026-01-18 12:30:00,1.49778E-06,3.03116E-08
2026-01-18 12:31:00,1.49204E-06,2.91138E-08
2026-01-18 12:32:00,1.48295E-06,2.66306E-08
2026-01-18 12:33:00,1.47048E-06,2.57481E-08
2026-01-18 12:34:00,1.46423E-06,2.54347E-08
2026-01-18 12:35:00,1.46069E-06,2.55853E-08
2026-01-18 12:36:00,1.45584E-06,2.55714E-08
2026-01-18 12:37:00,1.4601E-06,2.46527E-08
2026-01-18 12:38:00,1.46446E-06,2.61825E-08
2026-01-18 12:39:00,1.45346E-06,2.36308E-08
2026-01-18 12:40:00,1.44907E-06,2.33185E-08
2026-01-18 12:41:00,1.44444E-06,2.22482E-08
2026-01-18 12:42:00,1.43462E-06,2.01703E-08
2026-01-18 12:43:00,1.42445E-06,2.1007E-08
2026-01-18 12:44:00,1.4135E-06,2.30392E-08
2026-01-18 12:45:00,1.40454E-06,2.2806E-08
2026-01-18 12:46:00,1.39336E-06,2.2685E-08
2026-01-18 12:47:00,1.38525E-06,2.10796E-08
2026-01-18 12:48:00,1.3834E-06,2.06105E-08
2026-01-18 12:49:00,1.38411E-06,2.02599E-08
2026-01-18 12:50:00,1.38385E-06,1.94092E-08
2026-01-18 12:51:00,1.38218E-06,1.92874E-08
2026-01-18 12:52:00,1.37541E-06,2.09091E-08
2026-01-18 12:53:00,1.37546E-06,2.13399E-08
2026-01-18 12:54:00,1.36667E-06,2.02198E-08
2026-01-18 12:55:00,1.35783E-06,2.09509E-08
2026-01-18 12:56:00,1.35104E-06,2.18438E-08
2026-01-18 12:57:00,1.34619E-06,1.86619E-08
2026-01-18 12:58:00,1.34299E-06,1.78315E-08
2026-01-18 12:59:00,1.33876E-06,2.05532E-08
2026-01-18 13:00:00,1.33634E-06,1.9199E-08
2026-01-18 13:01:00,1.32914E-06,1.96163E-08
2026-01-18 13:02:00,1.32688E-06,1.86239E-08
2026-01-18 13:03:00,1.32954E-06,2.26089E-08
2026-01-18 13:04:00,1.32571E-06,1.98706E-08
2026-01-18 13:05:00,1.32006E-06,1.89109E-08
2026-01-18 13:06:00,1.31796E-06,1.76633E-08
2026-01-18 13:07:00,1.32286E-06,2.03069E-08
2026-01-18 13:08:00,1.32452E-06,2.03245E-08
2026-01-18 13:09:00,1.3237E-06,1.88837E-08
2026-01-18 13:10:00,1.32206E-06,2.01484E-08
2026-01-18 13:11:00,1.3197E-06,1.85422E-08
2026-01-18 13:12:00,1.32203E-06,1.97589E-08
2026-01-18 13:13:00,1.32826E-06,2.16112E-08
2026-01-18 13:14:00,1.334E-06,2.06156E-08
2026-01-18 13:15:00,1.34132E-06,2.34246E-08
2026-01-18 13:16:00,1.34272E-06,2.36285E-08
2026-01-18 13:17:00,1.35417E-06,2.5098E-08
2026-01-18 13:18:00,1.35317E-06,2.23723E-08
2026-01-18 13:19:00,1.35193E-06,2.21751E-08
2026-01-18 13:20:00,1.34777E-06,2.24537E-08
2026-01-18 13:21:00,1.34206E-06,2.14817E-08
2026-01-18 13:22:00,1.3357E-06,2.12287E-08
2026-01-18 13:23:00,1.33058E-06,2.10968E-08
2026-01-18 13:24:00,1.3439E-06,2.21203E-08
2026-01-18 13:25:00,1.347E-06,1.9981E-08
2026-01-18 13:26:00,1.34174E-06,2.04163E-08
2026-01-18 13:27:00,1.33463E-06,1.80142E-08
2026-01-18 13:28:00,1.33494E-06,2.0607E-08
2026-01-18 13:29:00,1.33481E-06,2.04695E-08
2026-01-18 13:30:00,1.33547E-06,2.21999E-08
2026-01-18 13:31:00,1.33968E-06,2.265E-08
2026-01-18 13:32:00,1.34928E-06,2.05241E-08
2026-01-18 13:33:00,1.35509E-06,1.99737E-08
2026-01-18 13:34:00,1.36061E-06,2.11485E-08
2026-01-18 13:35:00,1.3663E-06,2.35585E-08
2026-01-18 13:36:00,1.37448E-06,2.07763E-08
2026-01-18 13:37:00,1.38477E-06,2.32971E-08
2026-01-18 13:38:00,1.39973E-06,2.47644E-08
2026-01-18 13:39:00,1.41553E-06,2.45011E-08
2026-01-18 13:40:00,1.43154E-06,2.6821E-08
2026-01-18 13:41:00,1.45326E-06,2.97109E-08
2026-01-18 13:42:00,1.46824E-06,3.01891E-08
2026-01-18 13:43:00,1.47067E-06,2.9495E-08
2026-01-18 13:44:00,1.47205E-06,3.08783E-08
2026-01-18 13:45:00,1.46078E-06,2.95008E-08
2026-01-18 13:46:00,1.44983E-06,2.9402E-08
2026-01-18 13:47:00,1.44388E-06,2.92098E-08
2026-01-18 13:48:00,1.43026E-06,2.55474E-08
2026-01-18 13:49:00,1.4612E-06,2.81445E-08
2026-01-18 13:50:00,1.4915E-06,3.1658E-08
2026-01-18 13:51:00,1.4751E-06,3.1994E-08
2026-01-18 13:52:00,1.46076E-06,2.87077E-08
2026-01-18 13:53:00,1.45169E-06,2.69872E-08
2026-01-18 13:54:00,1.44116E-06,2.5199E-08
2026-01-18 13:55:00,1.439E-06,2.44441E-08
2026-01-18 13:56:00,1.43824E-06,2.5367E-08
2026-01-18 13:57:00,1.44303E-06,2.74223E-08
2026-01-18 13:58:00,1.43258E-06,2.41901E-08
2026-01-18 13:59:00,1.42426E-06,2.48997E-08
2026-01-18 14:00:00,1.43474E-06,2.4533E-08
2026-01-18 14:01:00,1.46716E-06,2.77487E-08
2026-01-18 14:02:00,1.63673E-06,4.54187E-08
2026-01-18 14:03:00,2.1463E-06,1.25457E-07
2026-01-18 14:04:00,2.37791E-06,1.35195E-07
2026-01-18 14:05:00,2.3302E-06,1.05425E-07
2026-01-18 14:06:00,2.23382E-06,8.49279E-08
2026-01-18 14:07:00,2.16897E-06,8.05201E-08
2026-01-18 14:08:00,2.07045E-06,6.84081E-08
2026-01-18 14:09:00,1.88815E-06,4.94542E-08
2026-01-18 14:10:00,1.73524E-06,3.73314E-08
2026-01-18 14:11:00,1.63831E-06,3.1802E-08
2026-01-18 14:12:00,1.56359E-06,2.78834E-08
2026-01-18 14:13:00,1.506E-06,2.42524E-08
2026-01-18 14:14:00,1.46204E-06,2.60131E-08
2026-01-18 14:15:00,1.43755E-06,2.27609E-08
2026-01-18 14:16:00,1.42583E-06,2.5859E-08
2026-01-18 14:17:00,1.41848E-06,2.48041E-08
2026-01-18 14:18:00,1.40839E-06,2.68076E-08
2026-01-18 14:19:00,1.39006E-06,2.33632E-08
2026-01-18 14:20:00,1.38014E-06,2.03977E-08
2026-01-18 14:21:00,1.37431E-06,2.32495E-08
2026-01-18 14:22:00,1.37516E-06,2.39585E-08
2026-01-18 14:23:00,1.37694E-06,2.30868E-08
2026-01-18 14:24:00,1.38261E-06,2.25095E-08
2026-01-18 14:25:00,1.3851E-06,2.10829E-08
2026-01-18 14:26:00,1.38852E-06,2.15312E-08
2026-01-18 14:27:00,1.39117E-06,2.2768E-08
2026-01-18 14:28:00,1.39167E-06,2.35637E-08
2026-01-18 14:29:00,1.39521E-06,2.22954E-08
2026-01-18 14:30:00,1.40319E-06,2.46605E-08
2026-01-18 14:31:00,1.41462E-06,2.47652E-08
2026-01-18 14:32:00,1.42874E-06,2.47349E-08
2026-01-18 14:33:00,1.45532E-06,2.59882E-08
2026-01-18 14:34:00,1.45891E-06,2.37194E-08
2026-01-18 14:35:00,1.46929E-06,2.61509E-08
2026-01-18 14:36:00,1.46915E-06,2.68463E-08
2026-01-18 14:37:00,1.46152E-06,2.47355E-08
2026-01-18 14:38:00,1.4615E-06,2.61285E-08
2026-01-18 14:39:00,1.46557E-06,2.77227E-08
2026-01-18 14:40:00,1.47685E-06,2.7038E-08
2026-01-18 14:41:00,1.47372E-06,2.73609E-08
2026-01-18 14:42:00,1.47309E-06,2.35926E-08
2026-01-18 14:43:00,1.47396E-06,2.59852E-08
2026-01-18 14:44:00,1.4822E-06,2.33418E-08
2026-01-18 14:45:00,1.48743E-06,2.54717E-08
2026-01-18 14:46:00,1.49835E-06,2.79667E-08
2026-01-18 14:47:00,1.49879E-06,2.55562E-08
2026-01-18 14:48:00,1.49855E-06,2.58569E-08
2026-01-18 14:49:00,1.49865E-06,2.6096E-08
2026-01-18 14:50:00,1.5031E-06,2.82711E-08
2026-01-18 14:51:00,1.50167E-06,2.72158E-08
2026-01-18 14:52:00,1.49942E-06,2.45519E-08
2026-01-18 14:53:00,1.50612E-06,2.54704E-08
2026-01-18 14:54:00,1.50419E-06,2.74638E-08
2026-01-18 14:55:00,1.50779E-06,2.70212E-08
2026-01-18 14:56:00,1.50797E-06,2.64223E-08
2026-01-18 14:57:00,1.50056E-06,2.4741E-08
2026-01-18 14:58:00,1.48968E-06,2.76648E-08
2026-01-18 14:59:00,1.4765E-06,2.8215E-08
2026-01-18 15:00:00,1.46895E-06,2.8824E-08
2026-01-18 15:01:00,1.46017E-06,2.49729E-08
2026-01-18 15:02:00,1.44782E-06,2.62405E-08
2026-01-18 15:03:00,1.44591E-06,2.82647E-08
2026-01-18 15:04:00,1.45625E-06,2.82846E-08
2026-01-18 15:05:00,1.45778E-06,2.95889E-08
2026-01-18 15:06:00,1.45692E-06,2.6407E-08
2026-01-18 15:07:00,1.45891E-06,2.46695E-08
2026-01-18 15:08:00,1.47327E-06,2.43984E-08
2026-01-18 15:09:00,1.47092E-06,2.42693E-08
2026-01-18 15:10:00,1.47004E-06,2.63088E-08
2026-01-18 15:11:00,1.46198E-06,2.53815E-08
2026-01-18 15:12:00,1.45207E-06,2.24069E-08
2026-01-18 15:13:00,1.43522E-06,2.62602E-08
2026-01-18 15:14:00,1.42556E-06,2.5197E-08
2026-01-18 15:15:00,1.41595E-06,2.58116E-08
2026-01-18 15:16:00,1.41715E-06,2.60991E-08
2026-01-18 15:17:00,1.40529E-06,2.7871E-08
2026-01-18 15:18:00,1.40438E-06,2.69405E-08
2026-01-18 15:19:00,1.41843E-06,3.03279E-08
2026-01-18 15:20:00,1.42648E-06,2.80248E-08
2026-01-18 15:21:00,1.43144E-06,2.71395E-08
2026-01-18 15:22:00,1.43146E-06,2.6732E-08
2026-01-18 15:23:00,1.42429E-06,2.47734E-08
2026-01-18 15:24:00,1.41844E-06,2.55788E-08
2026-01-18 15:25:00,1.41727E-06,2.5116E-08
2026-01-18 15:26:00,1.42167E-06,2.52477E-08
2026-01-18 15:27:00,1.42168E-06,2.41019E-08
2026-01-18 15:28:00,1.42726E-06,2.5789E-08
2026-01-18 15:29:00,1.42491E-06,2.48718E-08
2026-01-18 15:30:00,1.41551E-06,2.56049E-08
2026-01-18 15:31:00,1.40597E-06,2.58371E-08
2026-01-18 15:32:00,1.39899E-06,2.50603E-08
2026-01-18 15:33:00,1.38946E-06,2.38256E-08
2026-01-18 15:34:00,1.38892E-06,2.41523E-08
2026-01-18 15:35:00,1.39605E-06,2.3244E-08
2026-01-18 15:36:00,1.39832E-06,1.92621E-08
2026-01-18 15:37:00,1.39244E-06,1.98657E-08
2026-01-18 15:38:00,1.39454E-06,2.41803E-08
2026-01-18 15:39:00,1.39035E-06,2.6349E-08
2026-01-18 15:40:00,1.38109E-06,2.66199E-08
2026-01-18 15:41:00,1.37298E-06,2.46941E-08
2026-01-18 15:42:00,1.36369E-06,2.11437E-08
2026-01-18 15:43:00,1.36814E-06,2.27842E-08
2026-01-18 15:44:00,1.38135E-06,2.44832E-08
2026-01-18 15:45:00,1.3708E-06,2.58677E-08
2026-01-18 15:46:00,1.36093E-06,2.28478E-08
2026-01-18 15:47:00,1.35516E-06,2.15288E-08
2026-01-18 15:48:00,1.35419E-06,2.16414E-08
2026-01-18 15:49:00,1.35952E-06,2.19167E-08
2026-01-18 15:50:00,1.37828E-06,2.42418E-08
2026-01-18 15:51:00,1.38522E-06,2.46701E-08
2026-01-18 15:52:00,1.3772E-06,2.27757E-08
2026-01-18 15:53:00,1.37501E-06,2.76318E-08
2026-01-18 15:54:00,1.38552E-06,2.57343E-08
2026-01-18 15:55:00,1.4027E-06,2.78426E-08
2026-01-18 15:56:00,1.42352E-06,2.78006E-08
2026-01-18 15:57:00,1.4575E-06,3.21001E-08
2026-01-18 15:58:00,1.47696E-06,3.17879E-08
2026-01-18 15:59:00,1.49823E-06,3.18222E-08
2026-01-18 16:00:00,1.50011E-06,3.49022E-08
2026-01-18 16:01:00,1.50142E-06,3.07816E-08
